Geoid,Time,ID,Month,Year,DateGen,GasPrice,Crashes,Fatalities,Injuries,DWI,TotalTrips,EmpPrcnt,MedHHInc,VehOwn0,PopDensity,TripsRideAustin,Airport,Commercial,Period,LogCrashes,LogPopDensity,LogInjuries,LogDWI,LogFatalities,LogTripsRideAustin,"Transfer Function Model (1) - Num0,0",Transfer Function Model (1) - Intercept
48453001605,21,4403,9,2013,13-Sep,3.31,6,0,10,2,312.9436386,0.809,76319,0.045,53168.65075,0,0,0,1,1.945910149,10.88124304,2.397895273,1.098612289,0,0,-2179.604669,-126.0234879
48453001605,22,4621,10,2013,13-Oct,3.105,5,0,3,1,312.9436386,0.809,76319,0.045,53168.65075,0,0,0,1,1.791759469,10.88124304,1.386294361,0.693147181,0,0,-2179.604669,-126.0234879
48453001605,23,4839,11,2013,13-Nov,3.028,2,0,3,5,606.796686,0.809,76319,0.045,53168.65075,0,0,0,1,1.098612289,10.88124304,1.386294361,1.791759469,0,0,-2179.604669,-126.0234879
48453001605,24,5057,12,2013,13-Dec,3.098,3,0,7,4,580.2478471,0.809,76319,0.045,53168.65075,0,0,0,1,1.386294361,10.88124304,2.079441542,1.609437912,0,0,-2179.604669,-126.0234879
48453001605,25,5275,1,2014,14-Jan,3.114,2,0,0,4,671.3976604,0.819,80511,0.0328,53658.34249,0,0,0,1,1.098612289,10.89041087,0,1.609437912,0,0,-2179.604669,-126.0234879
48453001605,26,5493,2,2014,14-Feb,3.14,2,0,0,8,740.7514269,0.819,80511,0.0328,53658.34249,0,0,0,1,1.098612289,10.89041087,0,2.197224577,0,0,-2179.604669,-126.0234879
48453001605,27,5711,3,2014,14-Mar,3.302,4,0,3,6,513.6789585,0.819,80511,0.0328,53658.34249,0,0,0,1,1.609437912,10.89041087,1.386294361,1.945910149,0,0,-2179.604669,-126.0234879
48453001605,28,5929,4,2014,14-Apr,3.47,7,0,2,7,273.528862,0.819,80511,0.0328,53658.34249,0,0,0,1,2.079441542,10.89041087,1.098612289,2.079441542,0,0,-2179.604669,-126.0234879
48453001605,29,6147,5,2014,14-May,3.451,1,0,0,4,440.9648387,0.819,80511,0.0328,53658.34249,0,0,0,1,0.693147181,10.89041087,0,1.609437912,0,0,-2179.604669,-126.0234879
48453001605,30,11597,6,2016,16-Jun,2.13,3,0,2,7,13988,0.832,86613,0.0321,55157.09597,68,0,0,3,1.386294361,10.91795881,1.098612289,2.079441542,0,4.234106505,-2179.604669,-126.0234879
48453001605,31,11815,7,2016,16-Jul,2.043,5,0,3,1,14371,0.832,86613,0.0321,55157.09597,224,0,0,3,1.791759469,10.91795881,1.386294361,0.693147181,0,5.416100402,-2179.604669,-126.0234879
48453001605,32,12033,8,2016,16-Aug,1.969,7,0,2,8,14977,0.832,86613,0.0321,55157.09597,653,0,0,3,2.079441542,10.91795881,1.098612289,2.197224577,0,6.483107351,-2179.604669,-126.0234879
48453001605,33,12251,9,2016,16-Sep,1.966,7,0,3,6,17127,0.832,86613,0.0321,55157.09597,1128,0,0,3,2.079441542,10.91795881,1.386294361,1.945910149,0,7.029087564,-2179.604669,-126.0234879
48453001605,34,12469,10,2016,16-Oct,2.02,6,0,2,1,16682,0.832,86613,0.0321,55157.09597,2395,0,0,3,1.945910149,10.91795881,1.098612289,0.693147181,0,7.781555959,-2179.604669,-126.0234879
48453001605,35,12687,11,2016,16-Nov,1.944,6,0,0,1,17260,0.832,86613,0.0321,55157.09597,2004,0,0,3,1.945910149,10.91795881,0,0.693147181,0,7.60339934,-2179.604669,-126.0234879
48453001605,36,12905,12,2016,16-Dec,2.018,8,0,4,2,16074,0.832,86613,0.0321,55157.09597,2317,0,0,3,2.197224577,10.91795881,1.609437912,1.098612289,0,7.748460024,-2179.604669,-126.0234879
48453001605,37,13123,1,2017,17-Jan,2.132,7,0,2,4,16708,0.849,89798,0.0251,59964.97842,2253,0,0,3,2.079441542,11.00153265,1.098612289,1.609437912,0,7.720461695,-2179.604669,-126.0234879
48453001605,38,13341,2,2017,17-Feb,2.068,8,0,3,5,18238,0.849,89798,0.0251,59964.97842,2784,0,0,3,2.197224577,11.00153265,1.386294361,1.791759469,0,7.932003152,-2179.604669,-126.0234879
48453001605,39,13559,3,2017,17-Mar,2.082,8,0,1,8,17315,0.849,89798,0.0251,59964.97842,4565,0,0,3,2.197224577,11.00153265,0.693147181,2.197224577,0,8.426392827,-2179.604669,-126.0234879
48453001605,40,13777,4,2017,17-Apr,2.208,4,0,3,3,16991,0.849,89798,0.0251,59964.97842,1396,0,0,3,1.609437912,11.00153265,1.386294361,1.386294361,0,7.242082359,-2179.604669,-126.0234879
48453001606,1,44,1,2012,12-Jan,3.208,1,0,0,0,9026.24733,0.134,77265,0,23837.50938,0,0,1,1,0.693147181,10.07905759,0,0,0,0,-799.5431558,90.45324308
48453001606,2,262,2,2012,12-Feb,3.468,1,0,0,0,8727.912867,0.134,77265,0,23837.50938,0,0,1,1,0.693147181,10.07905759,0,0,0,0,-799.5431558,90.45324308
48453001606,3,480,3,2012,12-Mar,3.699,1,0,0,0,8452.765155,0.134,77265,0,23837.50938,0,0,1,1,0.693147181,10.07905759,0,0,0,0,-799.5431558,90.45324308
48453001606,4,698,4,2012,12-Apr,3.784,6,0,4,0,8294.350743,0.134,77265,0,23837.50938,0,0,1,1,1.945910149,10.07905759,1.609437912,0,0,0,-799.5431558,90.45324308
48453001606,5,916,5,2012,12-May,3.534,3,0,1,0,8403.783289,0.134,77265,0,23837.50938,0,0,1,1,1.386294361,10.07905759,0.693147181,0,0,0,-799.5431558,90.45324308
48453001606,6,1134,6,2012,12-Jun,3.309,2,0,0,0,8493.227256,0.134,77265,0,23837.50938,0,0,1,1,1.098612289,10.07905759,0,0,0,0,-799.5431558,90.45324308
48453001606,7,1352,7,2012,12-Jul,3.263,1,0,0,2,8439.552998,0.134,77265,0,23837.50938,0,0,1,1,0.693147181,10.07905759,0,1.098612289,0,0,-799.5431558,90.45324308
48453001606,8,1570,8,2012,12-Aug,3.521,3,0,1,0,8142.817621,0.134,77265,0,23837.50938,0,0,1,1,1.386294361,10.07905759,0.693147181,0,0,0,-799.5431558,90.45324308
48453001606,9,1788,9,2012,12-Sep,3.648,0,0,0,1,7950.822397,0.134,77265,0,23837.50938,0,0,1,1,0,10.07905759,0,0.693147181,0,0,-799.5431558,90.45324308
48453001606,10,2006,10,2012,12-Oct,3.478,2,0,2,0,7996.29149,0.134,77265,0,23837.50938,0,0,1,1,1.098612289,10.07905759,1.098612289,0,0,0,-799.5431558,90.45324308
48453001606,11,2224,11,2012,12-Nov,3.183,0,0,0,1,8141.703478,0.134,77265,0,23837.50938,0,0,1,1,0,10.07905759,0,0.693147181,0,0,-799.5431558,90.45324308
48453001606,12,2442,12,2012,12-Dec,3.081,1,0,0,0,8132.803637,0.134,77265,0,23837.50938,0,0,1,1,0.693147181,10.07905759,0,0,0,0,-799.5431558,90.45324308
48453001606,13,2660,1,2013,13-Jan,3.175,2,0,0,1,7967.193337,0.191,79125,0,17576.04378,0,0,1,1,1.098612289,9.774348999,0,0.693147181,0,0,-799.5431558,90.45324308
48453001606,14,2878,2,2013,13-Feb,3.487,0,0,0,1,7627.28263,0.191,79125,0,17576.04378,0,0,1,1,0,9.774348999,0,0.693147181,0,0,-799.5431558,90.45324308
48453001606,15,3096,3,2013,13-Mar,3.559,2,0,1,1,7479.262279,0.191,79125,0,17576.04378,0,0,1,1,1.098612289,9.774348999,0.693147181,0.693147181,0,0,-799.5431558,90.45324308
48453001606,16,3314,4,2013,13-Apr,3.405,5,0,4,0,7511.938682,0.191,79125,0,17576.04378,0,0,1,1,1.791759469,9.774348999,1.609437912,0,0,0,-799.5431558,90.45324308
48453001606,17,3532,5,2013,13-May,3.384,3,0,0,0,7438.275845,0.191,79125,0,17576.04378,0,0,1,1,1.386294361,9.774348999,0,0,0,0,-799.5431558,90.45324308
48453001606,18,3750,6,2013,13-Jun,3.39,1,0,0,0,7343.025343,0.191,79125,0,17576.04378,0,0,1,1,0.693147181,9.774348999,0,0,0,0,-799.5431558,90.45324308
48453001606,19,3968,7,2013,13-Jul,3.448,2,0,1,0,7206.198597,0.191,79125,0,17576.04378,0,0,1,1,1.098612289,9.774348999,0.693147181,0,0,0,-799.5431558,90.45324308
48453001606,20,4186,8,2013,13-Aug,3.437,0,0,0,1,7124.540329,0.191,79125,0,17576.04378,0,0,1,1,0,9.774348999,0,0.693147181,0,0,-799.5431558,90.45324308
48453001606,21,4404,9,2013,13-Sep,3.31,2,0,1,0,7135.629067,0.191,79125,0,17576.04378,0,0,1,1,1.098612289,9.774348999,0.693147181,0,0,0,-799.5431558,90.45324308
48453001606,22,4622,10,2013,13-Oct,3.105,2,0,0,0,7209.08217,0.191,79125,0,17576.04378,0,0,1,1,1.098612289,9.774348999,0,0,0,0,-799.5431558,90.45324308
48453001606,23,4840,11,2013,13-Nov,3.028,0,0,0,0,7180.19375,0.191,79125,0,17576.04378,0,0,1,1,0,9.774348999,0,0,0,0,-799.5431558,90.45324308
48453001606,24,5058,12,2013,13-Dec,3.098,1,0,1,0,7033.772486,0.191,79125,0,17576.04378,0,0,1,1,0.693147181,9.774348999,0.693147181,0,0,0,-799.5431558,90.45324308
48453001606,25,5276,1,2014,14-Jan,3.114,2,0,4,1,6930.526553,0.342,81072,0,6261.465597,0,0,1,1,1.098612289,8.742329252,1.609437912,0.693147181,0,0,-799.5431558,90.45324308
48453001606,26,5494,2,2014,14-Feb,3.14,0,0,0,0,6819.285188,0.342,81072,0,6261.465597,0,0,1,1,0,8.742329252,0,0,0,0,-799.5431558,90.45324308
48453001606,27,5712,3,2014,14-Mar,3.302,1,0,0,1,6599.305953,0.342,81072,0,6261.465597,0,0,1,1,0.693147181,8.742329252,0,0.693147181,0,0,-799.5431558,90.45324308
48453001606,28,5930,4,2014,14-Apr,3.47,0,0,0,0,6374.52946,0.342,81072,0,6261.465597,0,0,1,1,0,8.742329252,0,0,0,0,-799.5431558,90.45324308
48453001606,29,6148,5,2014,14-May,3.451,2,0,0,0,6299.267537,0.342,81072,0,6261.465597,0,0,1,1,1.098612289,8.742329252,0,0,0,0,-799.5431558,90.45324308
48453001606,30,11598,6,2016,16-Jun,2.13,0,0,0,0,3243,0.625,93552,0,878.8021891,3,0,1,3,0,6.779697097,0,0,0,1.386294361,-799.5431558,90.45324308
48453001606,31,11816,7,2016,16-Jul,2.043,3,0,5,0,3686,0.625,93552,0,878.8021891,6,0,1,3,1.386294361,6.779697097,1.791759469,0,0,1.945910149,-799.5431558,90.45324308
48453001606,32,12034,8,2016,16-Aug,1.969,1,0,0,0,4187,0.625,93552,0,878.8021891,13,0,1,3,0.693147181,6.779697097,0,0,0,2.63905733,-799.5431558,90.45324308
48453001606,33,12252,9,2016,16-Sep,1.966,1,0,1,0,3288,0.625,93552,0,878.8021891,26,0,1,3,0.693147181,6.779697097,0.693147181,0,0,3.295836866,-799.5431558,90.45324308
48453001606,34,12470,10,2016,16-Oct,2.02,2,0,1,0,2986,0.625,93552,0,878.8021891,69,0,1,3,1.098612289,6.779697097,0.693147181,0,0,4.248495242,-799.5431558,90.45324308
48453001606,35,12688,11,2016,16-Nov,1.944,4,0,1,0,3032,0.625,93552,0,878.8021891,33,0,1,3,1.609437912,6.779697097,0.693147181,0,0,3.526360525,-799.5431558,90.45324308
48453001606,36,12906,12,2016,16-Dec,2.018,1,0,0,1,3060,0.625,93552,0,878.8021891,61,0,1,3,0.693147181,6.779697097,0,0.693147181,0,4.127134385,-799.5431558,90.45324308
48453001606,37,13124,1,2017,17-Jan,2.132,3,0,1,1,3263,0.941,94285,0,933.7273259,46,0,1,3,1.386294361,6.840254857,0.693147181,0.693147181,0,3.850147602,-799.5431558,90.45324308
48453001606,38,13342,2,2017,17-Feb,2.068,6,0,5,1,2823,0.941,94285,0,933.7273259,53,0,1,3,1.945910149,6.840254857,1.791759469,0.693147181,0,3.988984047,-799.5431558,90.45324308
48453001606,39,13560,3,2017,17-Mar,2.082,1,0,1,1,2745,0.941,94285,0,933.7273259,92,0,1,3,0.693147181,6.840254857,0.693147181,0.693147181,0,4.532599493,-799.5431558,90.45324308
48453001606,40,13778,4,2017,17-Apr,2.208,3,0,3,0,2511,0.941,94285,0,933.7273259,46,0,1,3,1.386294361,6.840254857,1.386294361,0,0,3.850147602,-799.5431558,90.45324308
48453001705,1,45,1,2012,12-Jan,3.208,4,0,2,0,14284.64441,0.63,104375,0.0052,23218.3093,0,0,0,1,1.609437912,10.05273951,1.098612289,0,0,0,-3769.559167,71.036604
48453001705,2,263,2,2012,12-Feb,3.468,5,0,4,1,13233.52243,0.63,104375,0.0052,23218.3093,0,0,0,1,1.791759469,10.05273951,1.609437912,0.693147181,0,0,-3769.559167,71.036604
48453001705,3,481,3,2012,12-Mar,3.699,2,0,0,1,12291.71765,0.63,104375,0.0052,23218.3093,0,0,0,1,1.098612289,10.05273951,0,0.693147181,0,0,-3769.559167,71.036604
48453001705,4,699,4,2012,12-Apr,3.784,4,0,2,1,11900.26852,0.63,104375,0.0052,23218.3093,0,0,0,1,1.609437912,10.05273951,1.098612289,0.693147181,0,0,-3769.559167,71.036604
48453001705,5,917,5,2012,12-May,3.534,5,0,3,0,12771.62171,0.63,104375,0.0052,23218.3093,0,0,0,1,1.791759469,10.05273951,1.386294361,0,0,0,-3769.559167,71.036604
48453001705,6,1135,6,2012,12-Jun,3.309,8,0,3,1,13548.73592,0.63,104375,0.0052,23218.3093,0,0,0,1,2.197224577,10.05273951,1.386294361,0.693147181,0,0,-3769.559167,71.036604
48453001705,7,1353,7,2012,12-Jul,3.263,4,0,4,2,13651.09904,0.63,104375,0.0052,23218.3093,0,0,0,1,1.609437912,10.05273951,1.609437912,1.098612289,0,0,-3769.559167,71.036604
48453001705,8,1571,8,2012,12-Aug,3.521,5,0,6,1,12607.51617,0.63,104375,0.0052,23218.3093,0,0,0,1,1.791759469,10.05273951,1.945910149,0.693147181,0,0,-3769.559167,71.036604
48453001705,9,1789,9,2012,12-Sep,3.648,3,0,1,1,12057.74555,0.63,104375,0.0052,23218.3093,0,0,0,1,1.386294361,10.05273951,0.693147181,0.693147181,0,0,-3769.559167,71.036604
48453001705,10,2007,10,2012,12-Oct,3.478,11,0,5,1,12627.534,0.63,104375,0.0052,23218.3093,0,0,0,1,2.48490665,10.05273951,1.791759469,0.693147181,0,0,-3769.559167,71.036604
48453001705,11,2225,11,2012,12-Nov,3.183,7,0,3,4,13668.51735,0.63,104375,0.0052,23218.3093,0,0,0,1,2.079441542,10.05273951,1.386294361,1.609437912,0,0,-3769.559167,71.036604
48453001705,12,2443,12,2012,12-Dec,3.081,10,0,6,0,13981.97578,0.63,104375,0.0052,23218.3093,0,0,0,1,2.397895273,10.05273951,1.945910149,0,0,0,-3769.559167,71.036604
48453001705,13,2661,1,2013,13-Jan,3.175,2,0,5,1,13556.60062,0.632,84389,0.0041,24201.47818,0,0,0,1,1.098612289,10.09421031,1.791759469,0.693147181,0,0,-3769.559167,71.036604
48453001705,14,2879,2,2013,13-Feb,3.487,1,0,0,0,12309.46155,0.632,84389,0.0041,24201.47818,0,0,0,1,0.693147181,10.09421031,0,0,0,0,-3769.559167,71.036604
48453001705,15,3097,3,2013,13-Mar,3.559,7,0,3,1,11967.01669,0.632,84389,0.0041,24201.47818,0,0,0,1,2.079441542,10.09421031,1.386294361,0.693147181,0,0,-3769.559167,71.036604
48453001705,16,3315,4,2013,13-Apr,3.405,1,0,0,1,12476.4922,0.632,84389,0.0041,24201.47818,0,0,0,1,0.693147181,10.09421031,0,0.693147181,0,0,-3769.559167,71.036604
48453001705,17,3533,5,2013,13-May,3.384,4,0,3,1,12484.61634,0.632,84389,0.0041,24201.47818,0,0,0,1,1.609437912,10.09421031,1.386294361,0.693147181,0,0,-3769.559167,71.036604
48453001705,18,3751,6,2013,13-Jun,3.39,12,0,10,0,12390.96238,0.632,84389,0.0041,24201.47818,0,0,0,1,2.564949357,10.09421031,2.397895273,0,0,0,-3769.559167,71.036604
48453001705,19,3969,7,2013,13-Jul,3.448,7,0,6,0,12101.29134,0.632,84389,0.0041,24201.47818,0,0,0,1,2.079441542,10.09421031,1.945910149,0,0,0,-3769.559167,71.036604
48453001705,20,4187,8,2013,13-Aug,3.437,8,0,4,1,12071.71989,0.632,84389,0.0041,24201.47818,0,0,0,1,2.197224577,10.09421031,1.609437912,0.693147181,0,0,-3769.559167,71.036604
48453001705,21,4405,9,2013,13-Sep,3.31,3,0,4,0,12479.4173,0.632,84389,0.0041,24201.47818,0,0,0,1,1.386294361,10.09421031,1.609437912,0,0,0,-3769.559167,71.036604
48453001705,22,4623,10,2013,13-Oct,3.105,4,0,2,0,13181.14032,0.632,84389,0.0041,24201.47818,0,0,0,1,1.609437912,10.09421031,1.098612289,0,0,0,-3769.559167,71.036604
48453001705,23,4841,11,2013,13-Nov,3.028,0,0,0,0,13400.35978,0.632,84389,0.0041,24201.47818,0,0,0,1,0,10.09421031,0,0,0,0,-3769.559167,71.036604
48453001705,24,5059,12,2013,13-Dec,3.098,3,0,2,1,13065.45403,0.632,84389,0.0041,24201.47818,0,0,0,1,1.386294361,10.09421031,1.098612289,0.693147181,0,0,-3769.559167,71.036604
48453001705,25,5277,1,2014,14-Jan,3.114,6,0,4,1,12934.10448,0.584,85804,0.0127,24072.11385,0,0,0,1,1.945910149,10.08885089,1.609437912,0.693147181,0,0,-3769.559167,71.036604
48453001705,26,5495,2,2014,14-Feb,3.14,2,0,2,0,12765.05934,0.584,85804,0.0127,24072.11385,0,0,0,1,1.098612289,10.08885089,1.098612289,0,0,0,-3769.559167,71.036604
48453001705,27,5713,3,2014,14-Mar,3.302,2,0,2,0,12083.35415,0.584,85804,0.0127,24072.11385,0,0,0,1,1.098612289,10.08885089,1.098612289,0,0,0,-3769.559167,71.036604
48453001705,28,5931,4,2014,14-Apr,3.47,2,0,0,1,11379.0316,0.584,85804,0.0127,24072.11385,0,0,0,1,1.098612289,10.08885089,0,0.693147181,0,0,-3769.559167,71.036604
48453001705,29,6149,5,2014,14-May,3.451,3,0,1,0,11379.61662,0.584,85804,0.0127,24072.11385,0,0,0,1,1.386294361,10.08885089,0.693147181,0,0,0,-3769.559167,71.036604
48453001705,30,11599,6,2016,16-Jun,2.13,6,0,2,2,20850,0.628,92803,0.0077,25355.40797,0,0,0,3,1.945910149,10.14078676,1.098612289,1.098612289,0,0,-3769.559167,71.036604
48453001705,31,11817,7,2016,16-Jul,2.043,2,0,1,2,21811,0.628,92803,0.0077,25355.40797,38,0,0,3,1.098612289,10.14078676,0.693147181,1.098612289,0,3.663561646,-3769.559167,71.036604
48453001705,32,12035,8,2016,16-Aug,1.969,2,0,0,0,19194,0.628,92803,0.0077,25355.40797,102,0,0,3,1.098612289,10.14078676,0,0,0,4.634728988,-3769.559167,71.036604
48453001705,33,12253,9,2016,16-Sep,1.966,1,0,0,0,19537,0.628,92803,0.0077,25355.40797,206,0,0,3,0.693147181,10.14078676,0,0,0,5.332718793,-3769.559167,71.036604
48453001705,34,12471,10,2016,16-Oct,2.02,1,0,1,0,19892,0.628,92803,0.0077,25355.40797,335,0,0,3,0.693147181,10.14078676,0.693147181,0,0,5.81711116,-3769.559167,71.036604
48453001705,35,12689,11,2016,16-Nov,1.944,5,0,3,1,21425,0.628,92803,0.0077,25355.40797,292,0,0,3,1.791759469,10.14078676,1.386294361,0.693147181,0,5.680172609,-3769.559167,71.036604
48453001705,36,12907,12,2016,16-Dec,2.018,4,0,2,0,20510,0.628,92803,0.0077,25355.40797,342,0,0,3,1.609437912,10.14078676,1.098612289,0,0,5.837730447,-3769.559167,71.036604
48453001705,37,13125,1,2017,17-Jan,2.132,3,0,0,0,21190,0.663,109618,0.0079,25355.40797,372,0,0,3,1.386294361,10.14078676,0,0,0,5.92157842,-3769.559167,71.036604
48453001705,38,13343,2,2017,17-Feb,2.068,5,1,6,0,21521,0.663,109618,0.0079,25355.40797,437,0,0,3,1.791759469,10.14078676,1.945910149,0,0.693147181,6.08221891,-3769.559167,71.036604
48453001705,39,13561,3,2017,17-Mar,2.082,1,0,0,1,19302,0.663,109618,0.0079,25355.40797,558,0,0,3,0.693147181,10.14078676,0,0.693147181,0,6.326149473,-3769.559167,71.036604
48453001705,40,13779,4,2017,17-Apr,2.208,5,0,1,1,18347,0.663,109618,0.0079,25355.40797,226,0,0,3,1.791759469,10.14078676,0.693147181,0.693147181,0,5.424950017,-3769.559167,71.036604
48453001706,1,46,1,2012,12-Jan,3.208,11,0,12,2,14667.85465,0.726,63534,0.003,37786.33238,0,0,0,1,2.48490665,10.5397292,2.564949357,1.098612289,0,0,-1082.971164,66.55152071
48453001706,2,264,2,2012,12-Feb,3.468,9,0,10,2,14319.73063,0.726,63534,0.003,37786.33238,0,0,0,1,2.302585093,10.5397292,2.397895273,1.098612289,0,0,-1082.971164,66.55152071
48453001706,3,482,3,2012,12-Mar,3.699,9,0,4,0,14003.01277,0.726,63534,0.003,37786.33238,0,0,0,1,2.302585093,10.5397292,1.609437912,0,0,0,-1082.971164,66.55152071
48453001706,4,700,4,2012,12-Apr,3.784,7,0,1,0,13844.4087,0.726,63534,0.003,37786.33238,0,0,0,1,2.079441542,10.5397292,0.693147181,0,0,0,-1082.971164,66.55152071
48453001706,5,918,5,2012,12-May,3.534,15,0,17,1,14048.59997,0.726,63534,0.003,37786.33238,0,0,0,1,2.772588722,10.5397292,2.890371758,0.693147181,0,0,-1082.971164,66.55152071
48453001706,6,1136,6,2012,12-Jun,3.309,6,0,8,3,14225.71696,0.726,63534,0.003,37786.33238,0,0,0,1,1.945910149,10.5397292,2.197224577,1.386294361,0,0,-1082.971164,66.55152071
48453001706,7,1354,7,2012,12-Jul,3.263,9,0,5,1,14208.98211,0.726,63534,0.003,37786.33238,0,0,0,1,2.302585093,10.5397292,1.791759469,0.693147181,0,0,-1082.971164,66.55152071
48453001706,8,1572,8,2012,12-Aug,3.521,5,0,3,0,13863.02403,0.726,63534,0.003,37786.33238,0,0,0,1,1.791759469,10.5397292,1.386294361,0,0,0,-1082.971164,66.55152071
48453001706,9,1790,9,2012,12-Sep,3.648,5,0,1,1,13658.93517,0.726,63534,0.003,37786.33238,0,0,0,1,1.791759469,10.5397292,0.693147181,0.693147181,0,0,-1082.971164,66.55152071
48453001706,10,2008,10,2012,12-Oct,3.478,8,0,4,0,13776.48875,0.726,63534,0.003,37786.33238,0,0,0,1,2.197224577,10.5397292,1.609437912,0,0,0,-1082.971164,66.55152071
48453001706,11,2226,11,2012,12-Nov,3.183,4,0,4,2,14029.41372,0.726,63534,0.003,37786.33238,0,0,0,1,1.609437912,10.5397292,1.609437912,1.098612289,0,0,-1082.971164,66.55152071
48453001706,12,2444,12,2012,12-Dec,3.081,12,0,3,0,14073.32526,0.726,63534,0.003,37786.33238,0,0,0,1,2.564949357,10.5397292,1.386294361,0,0,0,-1082.971164,66.55152071
48453001706,13,2662,1,2013,13-Jan,3.175,5,0,3,1,13904.97445,0.751,77664,0.0091,37235.01664,0,0,0,1,1.791759469,10.52503176,1.386294361,0.693147181,0,0,-1082.971164,66.55152071
48453001706,14,2880,2,2013,13-Feb,3.487,7,0,4,1,13500.53593,0.751,77664,0.0091,37235.01664,0,0,0,1,2.079441542,10.52503176,1.609437912,0.693147181,0,0,-1082.971164,66.55152071
48453001706,15,3098,3,2013,13-Mar,3.559,6,0,5,0,13356.01048,0.751,77664,0.0091,37235.01664,0,0,0,1,1.945910149,10.52503176,1.791759469,0,0,0,-1082.971164,66.55152071
48453001706,16,3316,4,2013,13-Apr,3.405,10,0,3,0,13456.23652,0.751,77664,0.0091,37235.01664,0,0,0,1,2.397895273,10.52503176,1.386294361,0,0,0,-1082.971164,66.55152071
48453001706,17,3534,5,2013,13-May,3.384,7,0,6,1,13412.4274,0.751,77664,0.0091,37235.01664,0,0,0,1,2.079441542,10.52503176,1.945910149,0.693147181,0,0,-1082.971164,66.55152071
48453001706,18,3752,6,2013,13-Jun,3.39,12,0,10,1,13339.37805,0.751,77664,0.0091,37235.01664,0,0,0,1,2.564949357,10.52503176,2.397895273,0.693147181,0,0,-1082.971164,66.55152071
48453001706,19,3970,7,2013,13-Jul,3.448,7,0,4,1,13210.0142,0.751,77664,0.0091,37235.01664,0,0,0,1,2.079441542,10.52503176,1.609437912,0.693147181,0,0,-1082.971164,66.55152071
48453001706,20,4188,8,2013,13-Aug,3.437,7,0,6,1,13155.37536,0.751,77664,0.0091,37235.01664,0,0,0,1,2.079441542,10.52503176,1.945910149,0.693147181,0,0,-1082.971164,66.55152071
48453001706,21,4406,9,2013,13-Sep,3.31,6,0,5,4,13226.36118,0.751,77664,0.0091,37235.01664,0,0,0,1,1.945910149,10.52503176,1.791759469,1.609437912,0,0,-1082.971164,66.55152071
48453001706,22,4624,10,2013,13-Oct,3.105,9,0,9,2,13381.81875,0.751,77664,0.0091,37235.01664,0,0,0,1,2.302585093,10.52503176,2.302585093,1.098612289,0,0,-1082.971164,66.55152071
48453001706,23,4842,11,2013,13-Nov,3.028,2,0,7,1,13398.65601,0.751,77664,0.0091,37235.01664,0,0,0,1,1.098612289,10.52503176,2.079441542,0.693147181,0,0,-1082.971164,66.55152071
48453001706,24,5060,12,2013,13-Dec,3.098,8,0,2,0,13256.2965,0.751,77664,0.0091,37235.01664,0,0,0,1,2.197224577,10.52503176,1.098612289,0,0,0,-1082.971164,66.55152071
48453001706,25,5278,1,2014,14-Jan,3.114,6,0,4,1,13172.41744,0.749,75938,0.0088,37807.53683,0,0,0,1,1.945910149,10.5402902,1.609437912,0.693147181,0,0,-1082.971164,66.55152071
48453001706,26,5496,2,2014,14-Feb,3.14,2,0,1,1,13077.70867,0.749,75938,0.0088,37807.53683,0,0,0,1,1.098612289,10.5402902,0.693147181,0.693147181,0,0,-1082.971164,66.55152071
48453001706,27,5714,3,2014,14-Mar,3.302,0,0,0,3,12835.71582,0.749,75938,0.0088,37807.53683,0,0,0,1,0,10.5402902,0,1.386294361,0,0,-1082.971164,66.55152071
48453001706,28,5932,4,2014,14-Apr,3.47,4,0,2,0,12587.22515,0.749,75938,0.0088,37807.53683,0,0,0,1,1.609437912,10.5402902,1.098612289,0,0,0,-1082.971164,66.55152071
48453001706,29,6150,5,2014,14-May,3.451,1,0,1,0,12541.25008,0.749,75938,0.0088,37807.53683,0,0,0,1,0.693147181,10.5402902,0.693147181,0,0,0,-1082.971164,66.55152071
48453001706,30,11600,6,2016,16-Jun,2.13,9,0,8,1,18621,0.758,80000,0.0113,39461.48404,3,0,0,3,2.302585093,10.58310573,2.197224577,0.693147181,0,1.386294361,-1082.971164,66.55152071
48453001706,31,11818,7,2016,16-Jul,2.043,7,0,8,0,17682,0.758,80000,0.0113,39461.48404,17,0,0,3,2.079441542,10.58310573,2.197224577,0,0,2.890371758,-1082.971164,66.55152071
48453001706,32,12036,8,2016,16-Aug,1.969,4,0,3,1,17106,0.758,80000,0.0113,39461.48404,66,0,0,3,1.609437912,10.58310573,1.386294361,0.693147181,0,4.204692619,-1082.971164,66.55152071
48453001706,33,12254,9,2016,16-Sep,1.966,5,0,5,0,18692,0.758,80000,0.0113,39461.48404,131,0,0,3,1.791759469,10.58310573,1.791759469,0,0,4.882801923,-1082.971164,66.55152071
48453001706,34,12472,10,2016,16-Oct,2.02,9,0,8,0,18479,0.758,80000,0.0113,39461.48404,244,0,0,3,2.302585093,10.58310573,2.197224577,0,0,5.501258211,-1082.971164,66.55152071
48453001706,35,12690,11,2016,16-Nov,1.944,5,0,2,1,18492,0.758,80000,0.0113,39461.48404,242,0,0,3,1.791759469,10.58310573,1.098612289,0.693147181,0,5.493061443,-1082.971164,66.55152071
